双星,双星,双星集团拥有近百年的发展历史，是民族工业的骄傲，曾经创造了中国鞋业著名品牌。转型轮胎行业后，在双星二次创业中，确立了“创双星世界名牌”的发展目标和“第一、发展、开放”的战略方针，逐步形成以轮胎、机械为支柱产业，集地产、云网、篮球俱乐部等新兴产业于一体的国际化的企业集团。 2018年3月2日，青岛双星与韩国产业银行为首的锦湖轮胎债权团达成一致，青岛双星将以增资方式持有锦湖轮胎45%的股权，并成为其控股股东。 4月日，韩国锦湖轮胎工会表决最终同意将公司出售给中国青岛双星。 
DOUBLE STAR,双星集团,双星集团拥有近百年的发展历史，是民族工业的骄傲，曾经创造了中国鞋业著名品牌。转型轮胎行业后，在双星二次创业中 ，确立了“创双星世界名牌”的发展目标和“第一、发展、开放”的战略方针，逐步形成以轮胎、机械为支柱产业，集地产、云网、篮球俱乐部等新兴产业于一体的国际化的企业集团。双星集团拥有近百年的发展历史，是民族工业的骄傲，曾经创造了中国鞋业著名品牌。转型轮胎行业后，在双星二次创业中 ，确立了“创双星世界名牌”的发展目标和“第一、发展、开放”的战略方针，逐步形成以轮胎、机械为支柱产业，集地产、云网、篮球俱乐部等新兴产业于一体的国际化的企业集团。
暴走的萝莉,暴走的萝莉,《暴走的萝莉》是十三酥创作的网络小说，发表于晋江文学网。
鸿星尔克,鸿星尔克,鸿星尔克实业有限公司创立于2000年6月，总部位于国际花园城市厦门。目前已发展为集研发、生产、销售为一体，员工近3万人的大型运动服饰企业 。公司在全世界拥有店铺7000余家，产品行销欧洲、东南亚、中东、南北美洲、非洲等国家和地区，在全球100多个国家拥有商标专有权，品牌价值突破219亿 ，并相继斩获“中国500最具价值品牌”、“亚洲品牌500强”、“《福布斯》亚洲200佳”等殊荣。 
乐卡克,乐卡克,乐卡克LECOQSPORTIF的缘起追溯到1882年法国籍的EmileCamuset创立了以生产运动服及运动袜起家的运动品牌Lecoqsportif，并以这只小公鸡作为品牌标志。直到1948年，Lecoqsportif才正式登记成立，但是真正受到体坛的注目，则是因为1982年在世界杯足球赛中赞助法国队，才开始逐步建立其领导品牌的地位。它在职业单车比赛中为法国独家提供的运动品牌，至1951年，国际间已有12个国家指定穿着Lecoqsportif的专业运动服装。另外，它也长期赞助创下法国足球联盟连续38季冠军的队伍FCNantes;并且也是肯尼亚的中、长跑国家选手、阿根廷网球选手、英国足球俱乐部等等知名的国家或运动项目竞赛所指定的专业运动用品品牌。宁波乐卡克服饰有限公司是由宁波杉杉股份有限公司、宁波杉杉荣光服饰有限公司、日本株式会社迪桑特、伊藤忠纤维贸易（中国）有限公司共同出资组建。其中杉杉是中国服装界的龙头企业，日本株式会社迪桑特是日本服装界的龙头企业，伊藤忠是全球500强企业，杉杉荣光是杉杉旗下的强势企业，投资各方均为中国及日本的著名企业。公司是以经营lecoqsportif（乐卡克）品牌运动休闲服装为主的大型中日合资企业，注册资本为200万美元，拥有lecoqsportif（乐卡克）品牌在中国大陆地区的独家代理权和商标使用许可权。乐卡克品牌作为国际知名品牌，由艾米鲁·卡米哲先生在1882年创建于法国 ·
Le coq sportif,法国公鸡,法国公鸡(LeCoqSportif)是来自法国的运动品牌。法国公鸡以其高品质的服装深受大家喜爱。法国公鸡从二十世纪80年代起被很多足球俱乐部选作队服。充分享受运动的快感，与其他追求流汗和忍耐力的运动不同，法国公鸡提出了为体现自身的生活方式及感想而运动的理念。为追求新鲜感的运动者提供了全新的运动场景。
美津浓,美津浓,美津浓（Mizuno），是日本美津浓株式会社于1906年创立的运动品牌，经过一个多世纪的不断努力现已成为世界领先的运动器具、服装和鞋类生产商。美津浓力求服务于各类运动项目，并竭力使运动生活更加愉快和振奋。产品种类齐全，覆盖几乎全部主要运动项目，达到30万多个品类。产品开发坚持以广泛的科学研究为基础，确保运动是更加舒适安全，同时坚信科技与人类感性结合起来，才能创造完美的品质。
MIZUNO,美津浓,美津浓（Mizuno），是日本美津浓株式会社于1906年创立的运动品牌，经过一个多世纪的不断努力现已成为世界领先的运动器具、服装和鞋类生产商。美津浓力求服务于各类运动项目，并竭力使运动生活更加愉快和振奋。产品种类齐全，覆盖几乎全部主要运动项目，达到30万多个品类。产品开发坚持以广泛的科学研究为基础，确保运动是更加舒适安全，同时坚信科技与人类感性结合起来，才能创造完美的品质。
361°,361°,361°集团是一家集品牌、研发、设计、生产、经销为一体的综合性体育用品公司，其产品包括运动鞋、服及相关配件、童装、时尚休闲等多品类构成，集团成立于2003年，在致力于成为全球令人尊敬的品牌典范精神引领下，已经成为中国领先的运动品牌企业之一。2009年6月30日，361°于香港联交所主板成功上市，股份代码为01361·HK。同时，361°坚持集团化多品牌路线，2009年、2011年，361°（innofashion）品牌诞生。一直以来，361°人怀揣着对运动、对企业、对社会“多一度热爱”的品牌信念，在“共享共赢”的核心理念指引下，为推动中国体育事业发展而不懈努力，并致力于成为全球令人尊敬的体育用品品牌。
Rapido,RAPIDO,韩国时尚运动品牌RAPIDO，隶属韩国三星集团。Rapido这个词源自西班牙语，意为“快速飞驰”。2015年1月，RAPIDO邀请朴信惠作为全新代言人。
匡威,CONVERSE,Converse诞生于1908年。创办以来Converse坚持品牌的独立性设计，不追随。最初只生产“橡胶鞋”，但很快就开始做网球和篮球鞋。匡威全球总部正式落地美国波士顿 。集复古、流行、环保于一身的ALLSTAR帆布鞋，是美国文化的精神象征，以其随心所欲，自由自在没有约束的穿着形态，更成为追求自我时尚的青年人的忠实拍挡。在中国市场，现在上市的最引以为傲得三大经典有ChuckTaylorAllStar（全明星经典帆布鞋）、JackPurcell（开口笑）、Cons（滑板运动鞋）三大系列 。
Converse,CONVERSE,Converse诞生于1908年。创办以来Converse坚持品牌的独立性设计，不追随。最初只生产“橡胶鞋”，但很快就开始做网球和篮球鞋。匡威全球总部正式落地美国波士顿 。集复古、流行、环保于一身的ALLSTAR帆布鞋，是美国文化的精神象征，以其随心所欲，自由自在没有约束的穿着形态，更成为追求自我时尚的青年人的忠实拍挡。在中国市场，现在上市的最引以为傲得三大经典有ChuckTaylorAllStar（全明星经典帆布鞋）、JackPurcell（开口笑）、Cons（滑板运动鞋）三大系列 。
古星,古星,《古星》是浮生依梦发表在晋江文学城的网络小说。
